Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description
https://uvermont.mm.fcix.net/gimp/glib/2.20/glib-2.20.5.tar.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gtk/2.17/LATEST-2.17.11	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.2/patch-2.2.3.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v2.4/glib-2.4.8.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.16/gtk+-2.16.6.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gtk/v2.3/gtk+-2.3.3.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gimp/v2.3/README.UNSTABLE	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.18/gtk+-2.18.3.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.99/macos/gimp-2.99.16-1-arm64.dmg.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/glib/2.12/glib-2.12.9.tar.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gimp/v2.0/patch-2.0.4.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://download.gimp.org/gtk/v2.6/?C=S&O=D	200	ok	text/html	10694	Index of /gtk/v2.6/		3	59	10	nginx/1.20.1		00:00.130	utf-8	
https://download.gimp.org/gtk/2.20/?C=S&O=D	200	ok	text/html	2429	Index of /gtk/2.20/		3	14	8	nginx/1.20.1		00:00.100	utf-8	
https://download.gimp.org/gtk/3.12/?C=S&O=D	200	ok	text/html	1549	Index of /gtk/3.12/		3	9	8	nginx/1.20.1		00:00.105	utf-8	
https://download.gimp.org/gtk/unstable/?C=S&O=D	200	ok	text/html	1452	Index of /gtk/unstable/		3	9	9	nginx/1.20.1		00:00.099	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.16/glib-2.16.1.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.14/gtk+-2.14.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/v2.4/LATEST-GTK+-2.4.14	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/pango/1.15/pango-1.15.6.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/?C=N&O=A	200	ok	text/html	2528	Index of /users/otaylor/kanjipad/		5	14	7	nginx/1.20.1		00:00.196	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/?C=N&O=D	200	ok	text/html	2540	Index of /users/otaylor/kanjipad/		4	14	8	nginx/1.20.1		00:00.113	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/?C=M&O=D	200	ok	text/html	2540	Index of /users/otaylor/kanjipad/		4	14	8	nginx/1.20.1		00:00.135	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.0b2.tar.gz	200	ok	text/html		kanjipad-1.0b2.tar.gz		5	1	7	nginx/1.20.1		00:00.136	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.1-1.i386.rpm	200	ok	text/html		kanjipad-1.2.1-1.i386.rpm		5	1	7	nginx/1.20.1		00:00.169	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.1-1.src.rpm	200	ok	text/html		kanjipad-1.2.1-1.src.rpm		5		7	nginx/1.20.1		00:00.104	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.1.tar.gz	200	ok	text/html		kanjipad-1.2.1.tar.gz		5	1	7	nginx/1.20.1		00:00.110	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.2-1.src.rpm	200	ok	text/html		kanjipad-1.2.2-1.src.rpm		5	1	7	nginx/1.20.1		00:00.103	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.2.tar.gz	200	ok	text/html		kanjipad-1.2.2.tar.gz		5		7	nginx/1.20.1		00:00.105	utf-8	
https://download.gimp.org/users/otaylor/kanjipad/kanjipad-1.2.3.tar.gz	200	ok	text/html		kanjipad-1.2.3.tar.gz		5	1	7	nginx/1.20.1		00:00.118	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/contrib/gimp-nevit-arrowbrush-20010124-0.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v1.3/pango-0.23.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v1.1/old/v1.1.0/README	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/pango/1.16/pango-1.16.2.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v2.9/windows/gimp-2.9.6-x64-setup.exe.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v2.9/glib-2.9.6.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/patches/gtk-jira-990214-0.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gimp/v2.6/gimp-2.6.7.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gtk/v2.2/testing/?C=N&O=A	200	ok	text/html	1163	Index of /gtk/v2.2/testing/		4	7	7	nginx/1.20.1		00:00.099	utf-8	
https://download.gimp.org/gtk/v2.2/testing/?C=N&O=D	200	ok	text/html	1175	Index of /gtk/v2.2/testing/		4	7	8	nginx/1.20.1		00:00.103	utf-8	
https://download.gimp.org/gtk/v2.2/testing/?C=S&O=A	200	ok	text/html	1175	Index of /gtk/v2.2/testing/		4	7	8	nginx/1.20.1		00:00.117	utf-8	
https://download.gimp.org/gtk/v2.2/testing/?C=S&O=D	200	ok	text/html	1175	Index of /gtk/v2.2/testing/		4	7	8	nginx/1.20.1		00:00.190	utf-8	
https://download.gimp.org/gtk/v2.2/testing/?C=M&O=D	200	ok	text/html	1175	Index of /gtk/v2.2/testing/		4	7	8	nginx/1.20.1		00:00.186	utf-8	
https://mirror.fcix.net/gimp/gimp/help/gimp-help-2.4.1.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/glib/2.14/glib-2.14.0.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v2.8/win32/atk-1.9.0.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v2.8/win32/gtk+-dev-2.8.19.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/babl/0.0/babl-0.1.0.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/?C=N&O=A	200	ok	text/html	1910	File Name		5		5	nginx/1.20.1		00:00.135		
https://download.gimp.org/gimp/v1.1/old/v1.1.20/?C=S&O=A	200	ok	text/html	1922	Index of /gimp/v1.1/old/v1.1.20/		5	11	6	nginx/1.20.1		00:00.147	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/?C=S&O=D	200	ok	text/html	1922	Index of /gimp/v1.1/old/v1.1.20/		5	11	6	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/?C=M&O=D	200	ok	text/html	1922	&nbsp;&darr;&nbsp;		5		6	nginx/1.20.1		00:00.101		
https://download.gimp.org/gimp/v1.1/old/v1.1.20/patch-1.1.19-1.1.20.bz2	200	ok	text/html		patch-1.1.19-1.1.20.bz2		5	1	5	nginx/1.20.1		00:00.112	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/gimp-data-extras-1.1.20.tar.bz2	200	ok	text/html		gimp-data-extras-1.1.20.tar.bz2		5	1	5	nginx/1.20.1		00:00.104	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/gimp-1.1.20.tar.bz2	200	ok	text/html		gimp-1.1.20.tar.bz2		5		5	nginx/1.20.1		00:00.101	utf-8	
https://download.gimp.org/gimp/v1.1/old/v1.1.20/README	200	ok	text/html		README		5		5	nginx/1.20.1		00:00.103	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v2.2/patch-2.2.13.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.13/gtk+-2.13.0.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v1.2/gtk+-1.2.1.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/python/v1.2/pygtk-0.6.4.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.16/glib-2.16.0.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v2.8/atk-1.10.3.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v2.6/patch-2.6.4.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.1/gtk+-2.1.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/patches/gtk-nodatadj-990318-0.patch.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v1.2/glib-1.2.8.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.9/0.0_LATEST-IS-2.9.8	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gtk/2.19/gtk+-2.19.5.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/users/otaylor/gsumi-0.9.2.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gegl/0.4/gegl-0.4.20.tar.xz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.11/gtk+-2.11.0.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v2.0/pango-1.0.3.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/v2.2/patch-2.2.1.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.20/glib-2.20.4.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/contrib/gtk-shige-971216-0.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gimp/video/v2.10/gimp-2-10-16-docking-highlight.webm	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.21/gtk+-2.21.5.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/pango/1.14/pango-1.14.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v1.1/glib-1.1.14.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/beast/bse-files/liquid-life.bse.DSC	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/tutorial/gtk-tutorial.20021027.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gtk/python/v2.0/pygtk-1.99.17.tar.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.15/gtk+-2.15.3.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.17/gtk+-2.17.9.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://download.gimp.org/gtk/unstable/?C=N&O=A	200	ok	text/html	1428	Index of /gtk/unstable/		3	9	7	nginx/1.20.1		00:00.100	utf-8	
https://download.gimp.org/gtk/unstable/beos/?C=S&O=D	200	ok	text/html	1722	Index of /gtk/unstable/beos/		4	10	8	nginx/1.20.1		00:00.096	utf-8	
https://download.gimp.org/gtk/unstable/README	200	ok	text/html		README		3	1	7	nginx/1.20.1		00:00.104	utf-8	
https://mirrors.xmission.com/gimp/gtk/2.17/gtk+-2.17.2.tar.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/2.23/gtk+-2.23.3.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.18/gtk+-2.18.5.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gegl/0.4/api-docs/gegl-api-docs-0.4.50.tar.xz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/video/v2.10/gimp-2-10-4-recursive-multiple-transform.mp4	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v2.6/windows/gimp-2.6.3-i686-setup.exe.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.15/glib-2.15.2.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/babl/0.1/babl-0.1.110.tar.xz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v2.8/win32/glib-2.8.4.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/2.16/gtk+-2.16.5.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/glib/2.21/glib-2.21.4.tar.gz.sha1	-2	skip external			redir		5		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gtk/contrib/gtkcombo-0.3.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/beast/bse-files/_outdated/old/?C=M&O=A	200	ok	text/html	1841	Index of /beast/bse-files/_outdated/old/		5	11	4	nginx/1.20.1		00:00.103	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v0.99/old/v0.99.23/README.about-bz2	-2	skip external			redir		6		1			00:00.000	utf-8	
https://download.gimp.org/pango/1.16/win32/	200	ok	text/html	2639	Index of /pango/1.16/win32/		3	15	2	nginx/1.20.1		00:00.104	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v1.2/patch-gtk+-1.2.4-1.2.5.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirror.umd.edu/gimp/gtk/perl/Gtk-0.2.1.tar.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/glib/2.10/win32/?C=N&O=A	200	ok	text/html	3490	Index of /glib/2.10/win32/		4	20	7	nginx/1.20.1		00:00.098	utf-8	
https://download.gimp.org/glib/2.10/win32/?C=N&O=D	200	ok	text/html	3514	Index of /glib/2.10/win32/		4	20	9	nginx/1.20.1		00:00.146	utf-8	
https://download.gimp.org/glib/2.10/win32/?C=S&O=D	200	ok	text/html	3514	Index of /glib/2.10/win32/		4	20	8	nginx/1.20.1		00:00.105	utf-8	
https://download.gimp.org/glib/2.10/win32/?C=M&O=A	200	ok	text/html	3514	Index of /glib/2.10/win32/		4	20	8	nginx/1.20.1		00:00.095	utf-8	
https://download.gimp.org/glib/2.10/win32/dependencies/?C=M&O=D	200	ok	text/html	2157	Index of /glib/2.10/win32/dependencies/		5	12	3	nginx/1.20.1		00:00.095	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.1.zip	200	ok	text/html		glib-dev-2.10.1.zip		4	1	7	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.1.zip.md5	200	ok	text/html		glib-dev-2.10.1.zip.md5		4	1	7	nginx/1.20.1		00:00.107	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.3.zip	200	ok	text/html		glib-dev-2.10.3.zip		4	1	7	nginx/1.20.1		00:00.108	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.3.zip.md5	200	ok	text/html		glib-dev-2.10.3.zip.md5		4	1	7	nginx/1.20.1		00:00.117	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.0.zip	200	ok	text/html		glib-2.10.0.zip		4	1	7	nginx/1.20.1		00:00.119	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.0.zip.md5	200	ok	text/html		glib-2.10.0.zip.md5		4	1	7	nginx/1.20.1		00:00.140	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.1.zip	200	ok	text/html		glib-2.10.1.zip		4	1	7	nginx/1.20.1		00:00.121	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.1.zip.md5	200	ok	text/html		glib-2.10.1.zip.md5		4	1	7	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.3.zip	200	ok	text/html		glib-2.10.3.zip		4	1	7	nginx/1.20.1		00:00.167	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-2.10.3.zip.md5	200	ok	text/html		glib-2.10.3.zip.md5		4	1	7	nginx/1.20.1		00:00.203	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.0.zip	200	ok	text/html		glib-dev-2.10.0.zip		4	1	7	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/glib/2.10/win32/glib-dev-2.10.0.zip.md5	200	ok	text/html		glib-dev-2.10.0.zip.md5		4	1	7	nginx/1.20.1		00:00.369	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/python/v1.1/pygtk-0.5.1.README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gtk/2.18/gtk+-2.18.2.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gimp/v2.6/windows/gimp-2.6.12-i686-setup-1.exe.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v2.8/win32/gtk+-dev-2.8.20.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.12/?C=N&O=A	200	ok	text/html	1488	Index of /gimp/v1.3/v1.3.12/		4	9	7	nginx/1.20.1		00:00.096	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.12/?C=S&O=A	200	ok	text/html	1500	Index of /gimp/v1.3/v1.3.12/		4	9	8	nginx/1.20.1		00:00.143	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.12/?C=M&O=D	200	ok	text/html	1500	Index of /gimp/v1.3/v1.3.12/		4	9	8	nginx/1.20.1		00:00.100	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.12/README	200	ok	text/html		README		4	1	7	nginx/1.20.1		00:00.104	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.12/gimp-1.3.12.tar.bz2	200	ok	text/html		gimp-1.3.12.tar.bz2		4	1	7	nginx/1.20.1		00:00.141	utf-8	
https://volico.mm.fcix.net/gimp/gegl-qt/README	-2	skip external			redir		3		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v2.8/win32/gtk+-2.8.17.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.10/windows/gimp-2.10.38-setup-1.exe	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.5/gimp-2.5.1.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/pango/1.16/pango-1.16.5.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v2.10/windows/gimp-2.10.36-setup.exe.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/babl/0.1/babl-0.1.108.tar.xz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v2.3/glib-2.3.1.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/patches/gtk-lytles-000120-0.patch.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/patches/gdk-rsteinke-001030-0.patch.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/python/v2.0/pygtk-1.99.18.tar.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.21/LATEST-2.21.6	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/2.17/gtk+-2.17.5.tar.bz2.sha1	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/contrib/gtksheet-5.6.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/glib/2.15/glib-2.15.5.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/v2.9/windows/gimp-2.9.8-x64-setup.exe.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/video/v2.99/gimp-2-99-6-zoom-gesture.webm	-2	skip external			redir		5		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gimp/v2.10/windows/gimp-2.10.34-setup.exe.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gtk/perl/Gtk-0.1.9.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.22-x86_64-3.dmg.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/glib/2.17/glib-2.17.4.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.34-3-arm64.dmg.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.21/glib-2.21.0.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/v2.10/windows/gimp-2.10.0-RC1-x64-setup.exe.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.15/?C=N&O=A	200	ok	text/html	1489	Index of /gimp/v1.3/v1.3.15/		4	9	7	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.15/?C=S&O=A	200	ok	text/html	1501	Index of /gimp/v1.3/v1.3.15/		4	9	8	nginx/1.20.1		00:00.108	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.15/?C=M&O=D	200	ok	text/html	1501	Index of /gimp/v1.3/v1.3.15/		4	9	8	nginx/1.20.1		00:00.140	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.15/README	200	ok	text/html		README		4	1	7	nginx/1.20.1		00:00.103	utf-8	
https://download.gimp.org/gimp/v1.3/v1.3.15/gimp-1.3.15.tar.bz2	200	ok	text/html		gimp-1.3.15.tar.bz2		4	1	7	nginx/1.20.1		00:00.110	utf-8	
https://mirrors.xmission.com/gimp/gtk-doc/gtk-doc-0.2.tar.gz	-2	skip external			redir		3		1			00:00.000	utf-8	
https://mirror.umd.edu/gimp/glib/2.12/LATEST-2.12.13	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v2.8/gtk+-2.8.10.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/patches/gtk-tal197-000303-0.patch.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/babl/0.1/api-docs/	200	ok	text/html	1891	Index of /babl/0.1/api-docs/		3	11	2	nginx/1.20.1		00:00.126	utf-8	
https://download.gimp.org/babl/0.1/bad/	200	ok	text/html	1764	Index of /babl/0.1/bad/		3	10	2	nginx/1.20.1		00:00.099	utf-8	
https://opencolo.mm.fcix.net/gimp/gimp/v2.99/macos/gimp-2.99.18-x86_64.dmg	-2	skip external			redir		5		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gimp/v2.6/patch-2.6.3.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/glib/2.15/LATEST-2.15.6	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.90/gtk+-2.90.4.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/glib/2.25/glib-2.25.8.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/python/v2.0/pygtk-1.99.15.tar.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/v1.2/LATEST-GTK+-1.2.10	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.27/glib-2.27.92.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/beast/bse-files/instruments/?C=N&O=A	200	ok	text/html	2001	Index of /beast/bse-files/instruments/		5	12	7	nginx/1.20.1		00:00.127	utf-8	
https://download.gimp.org/beast/bse-files/instruments/?C=S&O=A	200	ok	text/html	2013	Index of /beast/bse-files/instruments/		4	12	8	nginx/1.20.1		00:00.104	utf-8	
https://download.gimp.org/beast/bse-files/instruments/?C=S&O=D	200	ok	text/html	2013	Index of /beast/bse-files/instruments/		4	12	8	nginx/1.20.1		00:00.097	utf-8	
https://download.gimp.org/beast/bse-files/instruments/README	200	ok	text/html		README		5	1	7	nginx/1.20.1		00:00.106	utf-8	
https://download.gimp.org/beast/bse-files/instruments/drums-808kit.bse	200	ok	text/html		drums-808kit.bse		5	1	7	nginx/1.20.1		00:00.107	utf-8	
https://download.gimp.org/beast/bse-files/instruments/drums-808kit.bse.DSC	200	ok	text/html		drums-808kit.bse.DSC		5	1	7	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/beast/bse-files/instruments/leslie.bse	200	ok	text/html		leslie.bse		5	1	7	nginx/1.20.1		00:00.104	utf-8	
https://download.gimp.org/beast/bse-files/instruments/leslie.bse.DSC	200	ok	text/html		leslie.bse.DSC		5	1	7	nginx/1.20.1		00:00.102	utf-8	
